id,projectKey,bugs,classes,code_smells,comment_lines,comment_lines_density,confirmed_issues,directories,duplicated_blocks,duplicated_lines,duplicated_lines_density,false_positive_issues,files,functions,lines,ncloc_java,open_issues,reliability_rating,reliability_remediation_effort,reopened_issues,security_rating,sqale_debt_ratio,sqale_index,sqale_rating,violations,vulnerabilities,total_issues,design_issues,squid:S3422,squid:S2975,squid:S2638,squid:S2221,squid:S2166,squid:S2157,squid:S2147,squid:S2134,squid:S2068,squid:S1696,squid:S1610,squid:S1609,squid:S1598,squid:S1226,squid:S1199,squid:S1193,squid:S1188,squid:S1182,squid:S1181,squid:S1166,squid:S1165,squid:S1163,squid:S1161,squid:S106,squid:S00107,squid:S00104,squid:MethodCyclomaticComplexity,squid:ClassVariableVisibilityCheck,squid:ClassCyclomaticComplexity,squid:S1695,squid:S1160,squid:S2059,squid:S2693,squid:S2438,squid:S1118,squid:S3398,squid:S2062,squid:S2077,squid:S2095,javascript:Eval,squid:ObjectFinalizeOverridenCheck,squid:RedundantThrowsDeclarationCheck,squid:S00112,squid:S1133,squid:S1148,squid:S1170,squid:S1185,squid:S1192,squid:S1194,squid:S1210,squid:S1214,squid:S1217,squid:S1220,squid:S1221,squid:S1301,squid:S1313,squid:S1444,squid:S1488,squid:S1848,squid:S1860,squid:S1862,squid:S1872,squid:S1873,squid:S2142,squid:S2236,squid:S2273,squid:S2276,squid:S2386,squid:S2696,squid:S2737,squid:S2885,squid:S2222,AVGsquid:S00104,AVGsquid:S00107,AVGsquid:S00112,AVGsquid:MethodCyclomaticComplexity,AVGsquid:ClassVariableVisibilityCheck,AVGsquid:ObjectFinalizeOverridenCheck,AVGsquid:S1118,AVGsquid:RedundantThrowsDeclarationCheck,AVGsquid:S1133,AVGsquid:S1160,AVGsquid:S1161,AVGsquid:S1165,AVGsquid:S1166,AVGsquid:S1182,AVGsquid:S1185,AVGsquid:S1188,AVGsquid:S1194,AVGsquid:S1199,AVGsquid:S1210,AVGsquid:S1217,AVGsquid:S1220,AVGsquid:S1221,AVGsquid:ClassCyclomaticComplexity,AVGsquid:S1444,AVGsquid:S1598,AVGsquid:S1609,AVGsquid:S1610,AVGsquid:S2059,AVGsquid:S2062,AVGsquid:S2134,AVGsquid:S2157,AVGsquid:S2166,AVGsquid:S2221,AVGsquid:S2222,AVGsquid:S2236,AVGsquid:S2273,AVGsquid:S2276,AVGsquid:S2386,AVGsquid:S2638,AVGsquid:S2693,AVGsquid:S2696,AVGsquid:S2885,AVGsquid:S2975,AVGsquid:S3398,AVGsquid:S3422,outliersquid:S00104,outliersquid:S00107,outliersquid:S00112,outliersquid:MethodCyclomaticComplexity,outliersquid:ClassVariableVisibilityCheck,outliersquid:ObjectFinalizeOverridenCheck,outliersquid:S1118,outliersquid:RedundantThrowsDeclarationCheck,outliersquid:S1133,outliersquid:S1160,outliersquid:S1161,outliersquid:S1165,outliersquid:S1166,outliersquid:S1182,outliersquid:S1185,outliersquid:S1188,outliersquid:S1194,outliersquid:S1199,outliersquid:S1210,outliersquid:S1217,outliersquid:S1220,outliersquid:S1221,outliersquid:ClassCyclomaticComplexity,outliersquid:S1444,outliersquid:S1598,outliersquid:S1609,outliersquid:S1610,outliersquid:S2059,outliersquid:S2062,outliersquid:S2134,outliersquid:S2157,outliersquid:S2166,outliersquid:S2221,outliersquid:S2222,outliersquid:S2236,outliersquid:S2273,outliersquid:S2276,outliersquid:S2386,outliersquid:S2638,outliersquid:S2693,outliersquid:S2696,outliersquid:S2885,outliersquid:S2975,outliersquid:S3398,outliersquid:S3422,inheritance,exception,vmsmell,interface,threading,complexity,ATDx
2497,de.jun6.service:bento,0,14,0,0,0,0,6,4,105,13.8,4,13,64,760,543,0,1,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,de.klingbeil.swaglist:wishlist.root,0,20,2,10,1.3,0,21,0,0,0,0,27,75,942,479,2,1,0,0,1,0,4,1,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,de.kopis.timeclicker:timeclicker,0,30,45,115,5.8,0,11,0,0,0,0,31,142,2392,1676,45,1,0,0,1,0.7,407,1,45,0,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.042253521,0,0,0,0,166.6666667,0,0,0,0,0,0,0,0,0,0,0,7.042253521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555556,0,0.714285714,0.714285714,0,0,0.330687831
2500,de.maibornwolff.codecharta:publicSQ,2,104,183,1009,17,0,47,0,0,0,0,131,608,9688,3045,193,3,18,0,5,1.2,1828,1,193,8,193,94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2,44,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.644736842,14.4499179,0,67.30769231,0,9.615384615,0.65681445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,1.428571429,0,0,0.342261905
2501,de.morphbit:thymeleaf-component-dialect,0,10,4,117,13.9,0,6,0,0,0,0,11,48,1207,665,4,1,0,0,1,0.2,54,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,de.morphbit:thymeleaf-component-dialect:develop,0,10,0,112,13.4,0,6,0,0,0,2,11,48,1200,665,0,1,0,0,1,0,0,1,0,0,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,de.mrstein.customheads:CustomHeads,21,42,397,164,3.3,0,11,10,119,2.1,0,34,304,5694,4664,597,5,200,0,2,2.8,4028,1,597,179,597,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,5,0,0,0,156,0,0,0,0,0,0,5,0,0,0,4,0,0,2,1,0,6,0,0,84,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0.214408233,0,3714.285714,0,119.047619,0.428816467,0,0,6.578947368,0,0,0,0,0,0,1.072041166,0,0,0,0,0,285.7142857,0,0,0,0,0,0,0,0,0,0,0,0,0,95.23809524,0,0,1.072041166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.555555556,0,0,0.714285714,0,0.833333333,0.350529101
2504,de.onkelpixel.fotowand:celebration-service,0,26,14,5,0.7,0,11,0,0,0,0,27,58,901,517,14,1,0,0,1,0.4,80,1,14,0,30,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.53965184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.3846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0.714285714,0,0,0.223214286
2505,de.openknowledge.jaxrs:jaxrs-versioning,0,35,36,69,4.2,0,3,0,0,0,0,35,140,2388,1249,36,1,0,0,1,0.4,179,1,36,0,61,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.14285714,1.601281025,0,0,14.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555556,0,0,0,0,0,0.092592593
2506,de.openknowledge.jaxrs:reactive-jaxrs-modules,0,30,19,111,4,0,16,4,55,1,0,30,144,3239,1747,19,1,0,0,1,0.2,122,1,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,de.oplamato:server,0,19,15,60,8.1,0,7,0,0,0,0,20,84,1224,565,15,1,0,0,1,0.7,140,1,15,0,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,de.propra2:abschlussprojekt-private,7,36,83,126,7.5,0,9,0,0,0,0,36,141,2192,1553,104,5,65,0,5,1.4,665,1,104,14,145,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.092198582,5.795235029,0,27.77777778,0,0,0.643915003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,1.428571429,0,0,0.342261905
2509,de.qaware.emergen:emergen,0,17,2,195,22.4,0,9,0,0,0,0,16,77,1592,676,2,1,0,0,1,0,10,1,2,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,de.qaware.xff:x-forwarded-filter,0,32,1,844,25.7,0,3,0,0,0,0,32,291,4831,2445,1,1,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,de.rinderle.softvis3d:softvis3d:softvis3d_0.8,0,31,2,41,3,0,11,0,0,0,0,32,136,2409,1120,2,1,0,0,1,0.1,20,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,de.rnd7.buildlight.steelseries:de.rnd7.buildlight.steelseries.parent,0,13,0,1,0.2,0,4,0,0,0,0,15,33,622,424,1,1,0,0,1,0,0,1,1,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.8461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,de.rnd7.calexport:de.rnd7.calexport,0,23,0,19,1.6,0,6,0,0,0,0,24,118,1561,1054,0,1,0,0,1,0,0,1,0,0,32,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.743833017,0,0,0,86.95652174,1.897533207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,de.rnd7.mp3player:de.rnd7.mp3player,1,37,14,88,4.1,0,8,0,0,0,0,34,242,2870,1978,15,3,15,0,1,0.1,84,1,15,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,de.ropemc:RopeMC,7,59,116,96,4.1,0,23,0,0,0,0,57,168,2900,2201,194,5,40,0,2,1.6,1069,1,194,71,194,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,11,0,0,0,6,0,0,0,0,2,50,0,0,5,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.440678,0,186.440678,0,11.9047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.5932203,0,0,16.94915254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857,0,0.833333333,0.615079365
2516,de.rwth.swc.xchef:xchef-project,2,76,113,955,24.6,0,26,0,0,0,0,71,318,5454,2529,116,3,20,0,2,0.8,660,1,116,1,116,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.15789474,9.489916963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.15789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0.714285714,0,0,0.223214286
2517,de.schrieveslaach.nlpf:26-produce-more-detailed-output,1,125,22,2114,17.2,0,30,2,28,0.1,0,106,636,15435,8366,23,3,5,0,1,0.1,199,1,23,0,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.144654088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0,0.833333333,0.257936508
2518,de.schrieveslaach.nlpf:feature-chunking,2,103,39,1739,15.8,0,24,4,89,0.6,0,80,556,13771,7997,41,3,10,0,1,0.1,278,1,41,0,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.597122302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0,0.833333333,0.257936508
2519,de.schrieveslaach.nlpf:feature-default-pipeline-steps,1,125,25,2115,17.2,0,30,2,28,0.1,0,106,637,15459,8384,26,3,5,0,1,0.1,205,1,26,0,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.139717425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0,0.833333333,0.257936508
2520,de.schrieveslaach.nlpf:feature-dependency-graph,0,99,16,1646,15.9,0,23,0,0,0,0,76,520,12966,7443,16,1,0,0,1,0,107,1,16,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0,0.833333333,0.257936508
2521,de.schrieveslaach.nlpf:feature-store-cas-object-after-execution,1,125,25,2116,17.2,0,30,2,28,0.1,0,106,637,15459,8384,26,3,5,0,1,0.1,219,1,26,0,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.139717425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0,0.833333333,0.257936508
2522,de.schrieveslaach.nlpf:master,0,125,22,2114,17.2,0,35,2,28,0.1,1,106,636,15440,8371,22,1,0,0,1,0.1,199,1,22,0,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.144654088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0,0.833333333,0.257936508
2523,de.shryne.structured-collections:structured-collections,0,50,3,348,21.5,0,14,2,70,2.1,0,50,188,3380,1269,3,1,0,0,1,0.2,60,1,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,de.slevermann:pwhash,0,12,0,190,19.1,0,7,0,0,0,0,19,45,1505,405,0,1,0,0,1,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.938271605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
